name,year,stars,abstract
La Isla Acorazado,(2017),7.1,"Durante la era colonial japonesa, aproximadamente 400 personas coreanas, que fueron forzadas a la isla de Battleship (""Hashima Island"") a las mías para el carbón, intentar un escape dramático."
1987,(2017),7.8,"En 1987, Corea bajo un régimen militar opresivo, el interrogatorio ilegal y la muerte de un estudiante universitario encienden a los ciudadanos comunes para luchar por la verdad y provocar justicia."
La fortaleza,(2017),6.8,"En 1636, el rey Injio se esconde en las montañas para evitar ser parte de la dinastía Qing."
La cámara de Claire,(2017),6.5,"La historia de la amistad femenina como Frenchwoman Claire ayuda al tema de su fotografía, Min-He, descubre por qué fue despedida sin causa aparente."
Sing-geul ra-i-deo,(2017),6.6,Un hombre que ha perdido todo en su vida viaja a Australia en busca de su familia.
I'll Just Live in Bando,(2017),6.9,Junkoo Oh lucha entre seguir sus sueños de convertirse en un actor y centrarse en su carrera docente para apoyar a su familia.
Eoreundogam,(2018),6.3,Una niña de catorce años se encuentra con su tío que nunca ha crecido realmente.
Autdoeo biginjeu,(2017),4.6,"Comedia, Thriller, Película de miedo"
La aventura de los perdedores,(2017),6.8,El equipo de lucha de Daepoong High está en peligro de disolverse debido a la falta de jugadores.El entrenador trata de persuadir al director para que sus dos jugadores puedan competir en torneos.¡Solo quedan dos semanas!
Sermon on the Mount,(2017),7.5,Las preguntas ocasionalmente se entienden en mente para aquellas historias profundamente enterradas que nadie le dijo con claridad y nadie podía decir.
Close Your Eyes,(II) (2017),6.2,Un músico ciego descubre la identidad de un asesino en serie.Utiliza esta información para intentar salvar a la mujer que ama.
Las semillas de la violencia,(2017),5.5,"Un ejercicio privado no puede exponer abusos que sufrió de su senior.Cuando cada miembro de su pelotón se pasa, el senior comienza a buscar el culpable que intentó informarlo."
The Soup,(2017),8,Un excepto entra en una casa sin ser invitado a vivir con una pareja casada con discapacidades intelectuales y su hija de siete años.
The Return,(III) (2017),6.6,Un marco que dice: 'Drink Makgeolli (vino de arroz) aquí y el que se pierde que volverá' se colgó en la pared de una taberna titulada la devolución.Los habituales de la taberna extrañan a sus perdidos.
Bunjang,(2017),6.6,"Un famoso actor, lanzado como una mujer trans en una nueva película, se enfrenta a una crisis de identidad cuando comienza a prepararse para el papel."
Autumn Sonata,(2017),5.1,Se prepara para un final inminente ... se prepara para comenzar con ella ...
Jol-Up-Ban,(2016),5.6,"El estudiante universitario se convierte en el amigo de su enamoramiento manteniendo sus secretos, pero pronto se encuentra en una situación difícil cuando se involucra en un escándalo."
Joi manheun sonyeo,(2017),6.5,"Mi amigo cercano está muerto, y la gente nos cruzó por respuestas."
Ho-rang-e-bo-da mu-seo-un gyu-ul-son-nim,(2017),6.3,"En un día de invierno, cuando un tigre se escapa del zoológico, un hombre es expulsado de la casa de su novia.Tener lugar para ir, él vaga de aquí a la vez mientras trabajaba como un conductor sustituto y conoce a su antigua novia."
My Little Brother,(II) (2017),6.5,Tres hermanos se presentan a un hermano menor que nunca supo que tenían.
Pokeurein,(2017),6.5,"Kim Gang Il se movilizó como paracaidista para suprimir las protestas de democratización de mayo 18 Gwangju en 1980. Trabajando como un conductor de carretilla elevadora después de la jubilación, sigue algunas verdades inconvenientes que habían sido enterradas."
Abbaneun Ddal,(2017),6.3,"Después de un accidente automovilístico, un padre coreano e hija cambian de cuerpo.Ellos deciden cambiar vidas también y no decirle a mamá / esposa.Papá va a la escuela secundaria y Do-Yeon a la oficina de su padre.Se vuelven cerca de nuevo."
Last Child,(2017),6.6,"Hace seis meses, el hijo de la pareja casada se ahogó.La pareja, junto con el adolescente que salvó a su hijo, comience un viaje para hacer frente a la pérdida."
You with Me,(2017),6.6,Cuenta la historia de Kim quien vive con sus padres sobreprotectores y conoce a Jayson en línea.Luego termina avanzando a Seúl y comienza una nueva vida.
Dangshinui Bootak,(2017),6,"Hyo Jin es una mujer de 32 años cuyo marido murió en un accidente hace dos años.Su esposo tiene un hijo de 16 años, Jong Wook, de un matrimonio anterior.Hyo Jin comienza a vivir con Jong Wook."
Heesaeng boohwalja,(2017),5.7,Jin-Hong es un fiscal colgado que está obsesionado con atrapar al hombre que asesinó a su madre.Rápidamente se convierte en el principal sospechoso cuando la mujer fallecida regresa de la tumba a vengar su muerte.
The Discloser,(2017),6,La historia de un reportero investigador y el ex coronel profundizan en secretos militares para descubrir la fuente de un caso de corrupción.
Sogongnyeo,(2017),7.4,"Whisky y cigarrillos, las únicas formas de mantener su dignidad en esta ciudad."
Imgeumnimui sagunsoocheob,(2017),6.4,Un rey inteligente y su brillante guardián de crónica cazan la verdad detrás de un crimen que amenaza el trono y la estabilidad del país.
Nun-gil,(2015),7.2,Sigue a dos chicas coreanas que se toman de mala gana sus hogares durante la ocupación japonesa de Corea.
Buradeo,(2017),6.2,"Dos hermanos, Lee Suk-Bong y Lee Joo-Bong, se reúnen de nuevo para el funeral de su padre.Pero en lugar de reunir a la familia, ambos tratan con sus problemas individuales.En el camino a su ciudad natal, golpean a una mujer misteriosa con un automóvil."
Bulgeun bikini,(2017),4.9,"Una joven pareja y el viaje de su amigo masculino a Pattaya, Tailandia se convierte en el infierno cuando sus secretos se abren con la ayuda de una chica sexy en bikini rojo."
El fiscal,(2017),6.8,"La historia de un joven fiscal que se levanta rápidamente al poder, pero se cae aún más rápido."
Marionette,(2017),5.3,Una historia sobre los adolescentes que viven como la marioneta de alguien antes de que normalmente normalmente pasan por el proceso de desarrollo del ego o incluso piensan en los valores morales.
El anarquista,(2017),6.2,"La vida de un próximo parque patriético coreano Yeol, quien formó la organización anarquista ""ola negra"" durante el período colonial japonés e intentó el asesinato del príncipe japonés, el príncipe Hirohito."
America Town,(2017),7.1,"Un breve momento de dictadura en una ciudad militar, el primer amor del niño del fotógrafo finalmente lo arrastra a un mundo duro que determinará su destino ..."
Daeripgun,(2017),5.8,Un príncipe heredero emerge como líder durante la guerra entre Corea y Japón en 1592.
Botongsaram,(2017),5.9,Un oficial de policía alto y justo con una esposa e hijo se involucra con una conspiración después de arrestar a un asesino por casualidad.Su debilidad era que su hijo necesitaba una operación para tratar sus piernas.¿Qué camino para elegir?¿Justicia o conspiración?
The Tooth and the Nail,(2017),6.5,"En 1927, un mago, Seok-Jin planea el truco más elaborado para descubrir la conspiración oculta en la muerte de su prometido."
Yeokmo - Banranui Sidae,(2017),5.8,"Después de una batalla perdida, Kim Ho, una espadacha una vez orgullosa para el rey, de repente se vuelve a marcar como una guardia de prisión humilde.Trabajando durante la noche en su primer día, corre de cabeza en un intento de descanso en prisión."
Mi-ok,(2017),5.6,"Una historia de una mujer que lucha contra el mundo despiadado de la sociedad del hombre, para proteger a su único hijo."
Ri-eol,(2017),5,Un aspirante criminal para construir un casino se encuentra en una amenaza sin fin cuando un hombre comienza a imitar cada cosa que lo hace.
V.I.P.,(2017),6.5,"El hijo de un funcionario de Corea del Norte de alto rango es sospechoso de cometer asesinatos en serie en todo el mundo, y es perseguido por Corea del Sur, Corea del Norte e Interpol."
Ban-deu-si jab-neun-da,(2017),6.6,"SIM DEOK-SOO es un propietario gruñón que dirige un complejo de apartamentos deteriorados.De repente, sus inquilinos comienzan a desaparecer bajo circunstancias sospechosas.Aparece un ex detective retirado, reclamando un asesino en serie desde hace 30 años atrás ha regresado."
Chim-muk,(2017),6.6,"Un padre hace todo para despejar a su hija de cualquier cosa incorrecta en el asesinato de su prometido.Cuando toda la evidencia apunta a ella, lleva asuntos en sus propias manos para salvar a su hija y burlar el sistema judicial."
Ha-roo,(2017),6.9,"Un drama misterioso que gira en torno a un padre que comete un acto poco ético en un intento por salvar la vida de su hija.Tres años después, sus acciones vuelven a perseguirlo, atrapándolo en un bucle de tiempo sin fin."
Kkun,(2017),6.6,"Los aliados improbables de diferentes lados de la ley deben trabajar juntos para lograr un objetivo común, atrapando al hombre con el hombre más legendario del mundo."
Bulhandang,(2017),6.7,Un joven policía encuentra sus lealtades divididas después de hacerse amigo de un criminal notorio mientras se encubieran en la cárcel.
Peurizeun,(2017),6.6,Un ex preciso de la COP para un accidente de éxito y ejecución descubre que toda la penitenciaría está controlada por un preso que ha estado ejecutando un sindicato de delitos con la ayuda del director y los guardias que les proporcionan alibi 100%.
Ciudad virtual,(2017),6.9,"Después de Kwon, un jugador excepcional, está enmarcado erróneamente por asesinato, él junto con sus aliados decide encontrar el verdadero culpable y demostrar su inocencia."
Haebing,(2017),6.4,"El Dr. Seung-Hoon sedaba a su propietario ante el chequeo médico, cuando el anciano comienza a decirle una confesión convincente de asesinato."
Fuera de la ley,(2017),7.2,"Sobre la base de los eventos reales, esta película de acción del crimen representa los intentos de un detective de Seúl por mantener la paz, mientras que dos pandillas coreanas chinas luchan por el césped en el vecindario."
El día después,(2017),6.9,"El Bongwan casado sale a casa en la mañana oscura y se queda al trabajo.Los recuerdos de la mujer que se fueron a pesar de él.Ese día, la esposa de Bongwan encuentra una nota de amor, se rompe en la oficina, y los errores de Areum para la mujer que se fue."
Sueño lúcido,(2017),6.2,"Después de buscar su hijo secuestrado durante tres años, un padre devastado intenta rastrear a su hijo desaparecido a través de sueños lúcidos."
Cheong-nyeon-gyeong-chal,(2017),7.3,"Dos amigos que son estudiantes de la Universidad Nacional de la Policía de Corea, se encuentran en una carrera sin fin contra el tiempo después de que sean testigos de un secuestro y deciden usar su conocimiento."
"En la playa, sola de noche",(2017),6.8,"Una actriz se vaga alrededor de una ciudad costera, reflexionando sobre su relación con un hombre casado."
Lluvia de acero,(2017),7.1,"Un golpe de estado en Corea del Norte obliga a un agente a defecturar al sur con inconsciente ""número uno"".Mientras que los operativos de la búsqueda del norte de ambos, el agente tiene que trabajar con los surcoreanos para detener la guerra nuclear."
Mimic: No sigas las voces,(2017),5.6,"El Tigre Jangsan, que imita las voces humanas para atraerlos, se encuentra con una familia afectada por la criatura."
A Taxi Driver: Los héroes de Gwangju,(2017),7.9,"Un padre viudo y un taxista que impulsa a un reportero alemán de Seúl a Gwangju para cubrir el levantamiento de 1980, pronto se encuentra lamentando su decisión después de ser atrapado en la violencia a su alrededor."
Prisioneros con ritmo,(2018),7.5,"La historia de RO GI SOO, un grifo bailando soldado norcoreano que se mostró cautivo en el campamento de la prisión de GeoJe durante la guerra de Corea."
Íntimos desconocidos,(2018),6.8,Cuatro amigos se reúnen por primera vez en mucho tiempo para jugar un juego que se revela los secretos de los demás.
Default,(2018),6.6,"Una dramatización de la historia detrás de la escena de las negociaciones del FMI que tuvo lugar durante la crisis financiera en 1997, a través de tres historias paralelas."
Grass,(I) (2018),6.8,"En una pequeña cafetería, Min-Hee Kim interpreta a un invitado que prefiere observar, pero no interactuar con los otros huéspedes a sí misma."
Take Point,(2018),5.4,Un capitán y su equipo de 12 soldados se infiltran en un búnker secreto secreto para sacar un objetivo en la zona desmilitarizada coreana.
Sarajin bam,(2018),6.6,"El cuerpo de Yoon Seol Hee desaparece en el Instituto Nacional de Investigación Científica.Detective Woo Joong Shik busca pistas sobre su desaparición, mientras que su marido Park Jin Han afirma que está vivo."
